,name,understat_id
7557,Artjoms Rudnevs,2666
7558,Simon Rolfes,4234
7559,Marcel Ndjeng,4237
7560,John Heitinga,4238
7561,Christian Günter,4243
7562,Maximilian Philipp,4247
7563,Jens Wemmer,4261
7564,Mahir Saglik,4264
7565,Süleyman Koc,4265
7566,Marvin Bakalorz,4266
7567,Nélson Haedo Valdez,4274
7568,Immanuel Höhn,4288
7569,Nikola Djurdjic,4290
7570,Didier Ya Konan,4293
7571,Marc Vucinovic,4295
7572,Stefan Kutschke,4297
7573,Marnon Busch,4312
7574,Marvin Ducksch,4329
7575,Sebastian Kerk,4346
7576,Sandro Wagner,11
7577,Konstantin Rausch,13
7578,Rune Jarstein,19
7579,Marvin Plattenhardt,23
7580,Per Skjelbred,24
7581,Fabian Lustenberger,25
7582,Vedad Ibisevic,29
7583,Johannes van den Bergh,31
7585,Daniel Brosinski,38
7586,Pierre Bengtsson,41
7587,Julian Baumgartlinger,42
7588,Gonzalo Jara,50
7589,Maximilian Beister,53
7590,Christoph Moritz,54
7591,Geoffroy Serey Dié,61
7592,Robbie Kruse,66
7593,Adam Hlousek,67
7594,Timo Baumgartl,71
7595,Oliver Baumann,73
7596,Jin-Su Kim,77
7597,Tobias Strobl,79
7598,Nadiem Amiri,82
7600,Hiroki Sakai,92
7601,Miiko Albornoz,95
7602,Kenan Karaman,98
7603,Felipe,105
7604,Manuel Schmiedebach,108
7605,Felix Wiedwald,109
7606,Santiago García,113
7607,Clemens Fritz,117
7608,Felix Kroos,120
7609,Claudio Pizarro,122
7610,Janek Sternberg,124
7611,Maximilian Eggestein,125
7612,Timo Horn,127
7613,Dusan Svento,136
7614,Thomas Kessler,142
7615,Milos Jojic,144
7616,Diego Benaglio,145
7617,Christian Träsch,146
7618,Dante,148
7619,Marcel Schäfer,149
7620,Sebastian Jung,156
7621,Koen Casteels,159
7622,René Adler,163
7623,Matthias Ostrzolek,167
7625,Ivo Ilicevic,172
7626,Dennis Diekmeier,175
7628,Jaroslav Drobny,178
7630,Roberto Hilbert,182
7631,Kevin Kampl,188
7632,Giulio Donati,193
7633,Vladlen Yurchenko,198
7634,Yann Sommer,199
7635,Julian Korb,203
7636,Mahmoud Dahoud,205
7637,Manuel Neuer,217
7638,Holger Badstuber,219
7639,Jérôme Boateng,220
7640,Rafinha,221
7641,Javi Martínez,225
7643,Sven Ulreich,231
7645,Steven Zuber,254
7646,Jeremy Toljan,257
7647,Tolga Cigerci,258
7648,Sebastian Boenisch,260
7649,Christoph Janker,274
7650,Dong-Won Ji,276
7651,Alexander Manninger,277
7652,Makoto Hasebe,282
7653,David Abraham,283
7654,Carlos Zambrano,284
7655,Slobodan Medojevic,287
7656,Gian-Luca Waldschmidt,294
7657,Aleksandar Ignjovski,297
7658,Constant Djakpa,298
7659,Johan Djourou,302
7660,Ashton Götz,304
7661,Roman Bürki,309
7662,Lukasz Piszczek,310
7663,Sven Bender,311
7664,Marcel Schmelzer,313
7665,Matthias Ginter,315
7666,Joo-Ho Park,322
7667,Roman Weidenfeller,325
7669,Sascha Riether,331
7670,Dennis Aogo,334
7671,Leon Goretzka,335
7673,Kaan Ayhan,347
7674,Kazuki Nagasawa,352
7675,David Kinsombi,357
7676,Johannes Flum,358
7677,Marvin Friedrich,370
7678,Maurice Hirsch,389
7679,Lukas Fröde,400
7680,Álvaro Domínguez,401
7681,Felix Platte,404
7682,Hong Jeong-ho,406
7683,Oliver Hüsing,415
7684,Gianluca Gaudino,416
7685,Max Grün,428
7686,Devante Parker,432
7687,Thomas Kraft,434
7688,Martin Stranzl,439
7689,Peter Pekarík,443
7690,Matija Nastasic,451
7698,Milan Badelj,1430
7701,Jakub Blaszczykowski,1966
7702,Nicolás Castillo,2026
7704,Mitchell Langerak,2628
7705,Mergim Mavraj,2643
7706,Özkan Yildirim,2646
7707,Sonny Kittel,2649
7708,Kevin Großkreutz,2664
7709,Sascha Burchert,2670
7710,Erik Thommy,2676
7711,Shawn Parker,2677
7712,Fabian Giefer,2686
7713,Jiloan Hamad,2689
7714,Sidney Sam,2690
7715,Felipe Santana,2729
7716,Kevin Trapp,3286
7718,Thorsten Kirschbaum,4233
7719,Petr Jirácek,4235
7720,Sinan Kurt,4236
7721,Sebastian Kehl,4239
7722,Jeremy Dudziak,4240
7723,Pavel Krmas,4241
7724,Stefan Mitrovic,4242
7725,Karim Guédé,4244
7726,Julian Schuster,4245
7727,Mensur Mujdza,4249
7728,Nicolas Höfler,4250
7729,Marc Torrejón,4252
7730,Nikolce Noveski,4253
7731,Stefanos Kapino,4255
7732,Lukas Kruse,4256
7733,Michael Heinloth,4257
7734,Daniel Brückner,4259
7735,Patrick Ziegler,4260
7736,Florian Hartherz,4267
7737,Christian Strohdiek,4268
7738,Andreas Beck,4270
7739,Anderson,4272
7740,Slawomir Peszko,4276
7741,Daniel Halfar,4277
7742,Miso Brecko,4278
7743,Raphael Wolf,4279
7744,Cedrick Makiadi,4281
7745,Mohamed Gouaida,4283
7746,Thomas Bröker,4285
7747,Adam Matuschyk,4286
7748,Dani Schahin,4289
7749,Oliver Kirch,4294
7750,Jefferson Farfán,4299
7751,Timon Wellenreuther,4301
7752,Jan Schlaudraff,4307
7753,Atsuto Uchida,4309
7754,Idir Ouali,4311
7755,Marius Stankevicius,4315
7756,Kai Herdling,4316
7757,Hajime Hosogai,4317
7758,Julian Green,4323
7759,João Pereira,4325
7760,Jerome Kiesewetter,4328
7761,Lukas Görtler,4330
7762,Ronny Marcos,4333
7763,Mirnes Pepic,4334
7764,Sercan Sararer,4338
7765,Mats Møller Dæhli,4339
7766,Christian Pander,4342
7767,Florian Kath,4344
7768,Christopher Jullien,4345
7769,Philipp Zulechner,4347
7770,Tolgay Arslan,4348
7771,Richard Strebinger,4349
7772,Ronny Philp,4352
7773,Marcel de Jong,4353
7774,Petar Sliskovic,4354
7775,Patrick Pflücke,4355
7776,Julian Koch,4356
7777,Timo Hildebrand,4360
7778,Martin Lanig,4361
7779,Junior Malanda,4362
7780,Thomas Bertels,4363
7781,Sebastian Freis,4366
7783,Stefan Thesker,4370
7784,Chinedu Obasi,4371
7785,Ludovic Obraniak,4372
7786,Valmir Nafiu,4373
7787,Matti Steinmann,4374
7788,Joseph-Claude Gyau,4377
7789,Tolcay Cigerci,4378
7790,Mitsuru Maruoka,4379
7804,Moritz Hartmann,362
7815,Mark Uth,88
7822,Aytac Sulu,4
7828,Marcel Heller,6
7834,Lukas Hinterseer,242
7844,Michael Gregoritsch,171
7857,Kingsley Coman,226
7861,Luc Castaignos,382
7863,Douglas Costa,393
7864,Jérôme Gondorf,8
7876,Mathew Leckie,241
7888,Alessandro Schöpf,2638
7901,Dominique Heintz,129
7911,Marvin Matip,236
7912,Stefan Lex,243
7924,Niklas Stark,418
7925,Aron Jóhannsson,430
7926,Charles Aránguiz,454
7928,Darío Lezcano,2636
7929,Younès Belhanda,2637
7932,Marco Sailer,14
7937,Alexander Baumjohann,34
7940,Toni Sunjic,57
7948,Charlison Benschop,103
7949,Waldemar Anton,106
7953,Florian Grillitsch,116
7958,Philipp Hosiner,141
7972,Tobias Levels,234
7973,Robert Bauer,237
7974,Roger,238
7976,Benjamin Hübner,251
7977,Alfredo Morales,252
7994,Gaëtan Bussmann,354
7995,Uffe Bech,361
7996,Jan Morávek,367
7999,Jan Kliment,384
8008,Karim Onisiwo,2631
8011,Szabolcs Huszti,2660
8012,Sambou Yatabaré,2667
8013,Hugo Almeida,2680
8015,Christian Mathenia,1
8016,György Garics,2
8018,Fabian Holland,5
8019,Florian Jungwirth,7
8020,Tobias Kempe,9
8021,Jan Rosenthal,10
8023,Dominik Stroh-Engel,16
8025,Yanni Regäsel,20
8034,Danny Latza,43
8036,Alexander Hack,52
8044,Boris Tashchy,68
8046,Philip Heise,70
8049,Pavel Kaderábek,74
8061,Mike-Steven Bähre,102
8062,Mevlüt Erdinc,104
8077,Frederik Sörensen,138
8088,Gideon Jung,168
8096,Jonathan Tah,183
8099,Marlon Frey,192
8101,André Ramalho,195
8102,Dario Kresic,196
8106,Marvin Schulz,211
8107,Nico Elvedi,212
8108,Tobias Sippel,214
8115,Joshua Kimmich,223
8118,Ramazan Özcan,233
8119,Romain Brègerie,235
8120,Almog Cohen,240
8121,Stefan Wannenwetsch,244
8122,Max Christiansen,245
8123,Maurice Multhaup,246
8124,Danilo Soares,247
8126,Danny da Costa,249
8128,Tomas Pekhart,253
8129,Kevin Kurányi,255
8130,Jens Grahl,256
8134,Philipp Max,267
8140,Piotr Trochowski,279
8141,Lukas Hradecky,281
8145,Mijat Gacinovic,290
8148,Joel Gerezgiher,296
8152,Batuhan Altintas,305
8153,Florian Niederlechner,306
8154,Suat Serdar,307
8167,Júnior Caiçara,345
8171,Lukasz Zaluska,351
8177,Luca-Milan Zander,364
8178,Ahmet Arslan,365
8179,Ismail Azzaoui,369
8181,Julian Weigl,372
8182,Marvin Wanitzek,374
8183,Odisseas Vlachodimos,375
8184,Arianit Ferati,376
8185,Milos Pantovic,378
8187,Sandro Sirigu,380
8190,Daniel Opare,385
8191,Fabian Reese,390
8194,Ulisses García,399
8197,Konstantin Engel,402
8198,Lukas Klünter,403
8200,Mart Ristl,405
8201,Carlos Ascues,408
8202,Philipp Klement,409
8203,Albin Ekdal,411
8207,Maximilian Mittelstädt,419
8208,Marcel Hilßner,425
8210,Francisco Rodríguez,429
8214,Benjamin Henrichs,435
8215,Andre Hoffmann,436
8217,Tom Mickel,440
8218,Fabian Frei,441
8220,Philipp Ochs,445
8221,Florian Kohls,446
8223,Benjamin Gorka,450
8228,Milan Ivana,2623
8229,Paul Seguin,2625
8230,Leandro Putaro,2626
8232,Matthias Zimmermann,2629
8235,David Yelldell,2634
8236,Alexander Nübel,2639
8239,Filip Mladenovic,2644
8240,Marcel Hartel,2645
8242,László Kleinheisler,2647
8244,Serdar Tasci,2650
8245,Fynn Arkenberg,2651
8246,Valmir Sulejmani,2652
8247,Iver Fossum,2653
8248,Tim Dierßen,2654
8249,Nabil Bahoui,2657
8250,Noah Joel Sarenren Bazee,2659
8251,Marco Fabián,2661
8252,Felix Passlack,2663
8254,Jeffrey Gouweleeuw,2665
8255,Martin Hinteregger,2668
8256,Alexander Milosevic,2669
8257,Bruno Henrique,2672
8259,Thilo Kehrer,2674
8260,Hotaru Yamaguchi,2681
8261,Russell Canouse,2688
8263,Milos Veljkovic,2691
8264,Leon Guwara,2692
8265,Marius Wolf,2693
8266,Nico Rinderknecht,2701
8271,Mario Gomez,3887
8283,Guido Burgstaller,5302
8287,Marcel Sabitzer,5248
8288,Emil Forsberg,5249
8306,Raphael Guerreiro,3455
8307,Joel Pohjanpalo,5222
8308,Vincenzo Grifo,5266
8309,Kerem Demirbay,5273
8325,Bobby Wood,5224
8326,Yussuf Poulsen,5250
8348,Thomas Delaney,5230
8349,Antonio-Mirko Colak,5282
8372,Janik Haberer,4271
8373,Willi Orban,5257
8409,Ante Rebic,1852
8415,Florian Kainz,5231
8416,Aymen Barkok,5235
8417,Marvin Compper,5244
8418,Donis Avdijaj,5303
8419,Breel Embolo,5356
8456,Pascal Stenzel,326
8471,Robin Quaison,1275
8480,Lamine Sané,3254
8484,Anthony Jung,5217
8485,Walace,5226
8487,Danny Blum,5236
8488,Jordan Torunarigha,5238
8489,Diego Demme,5246
8490,Dominik Kaiser,5252
8492,László Bénes,5258
8493,Amir Abrashi,5265
8496,Marco Terrazzino,5287
8497,Shani Tarashaj,5290
8498,Aaron Seydel,5306
8499,Terrence Boyd,5308
8500,Ousman Manneh,5310
8501,Jeffrey Bruma,5327
8502,Denys Oliinyk,5341
8503,Lennart Thy,5351
8517,Jannik Huth,51
8585,Heinz Lindner,295
8628,Niklas Moisander,1936
8634,Djibril Sow,2624
8635,Jannes Horn,2627
8641,Tim Rieder,2656
8647,Baris Atik,2685
8651,Tom Starke,2698
8652,Finn Porath,2699
8653,Marcel Tisserand,3216
8654,Paul-Georges Ntep,3230
8657,Fallou Diagne,3593
8658,Sehrou Guirassy,3738
8668,Raphael Framberger,4336
8671,Martin Hansen,5214
8672,Robert Leipertz,5216
8674,Leon Bailey,5221
8675,Vasilije Janjicic,5223
8676,Bakery Jatta,5225
8678,Andersson Ordóñez,5233
8679,Allan,5239
8681,Péter Gulácsi,5241
8682,Stefan Ilsanker,5242
8683,Dayotchanculle Upamecano,5243
8685,Rani Khedira,5251
8686,Benno Schmitz,5253
8687,Marcel Halstenberg,5254
8688,Fabio Coltorti,5255
8689,Georg Teigl,5259
8690,Andreas Luthe,5260
8692,Alexander Schwolow,5262
8693,Lukas Kübler,5263
8695,Onur Bulut,5267
8696,Håvard Nielsen,5269
8697,Gerrit Holtmann,5270
8698,Michael Esser,5277
8699,Patrick Banggaard,5278
8700,Wilson Kamavuaka,5279
8701,Hamit Altintop,5280
8702,Markus Steinhöfer,5281
8703,Daniel Heuer Fernandes,5283
8704,Artem Fedetskyy,5284
8705,Douglas Santos,5286
8706,Max Besuschkow,5289
8707,Takashi Usami,5291
8708,Manuel Gulde,5292
8709,Salih Özcan,5294
8710,Sven Müller,5295
8711,Julius Kade,5296
8712,Florian Baak,5297
8713,Arne Maier,5298
8714,Riechedly Bazoer,5299
8716,Federico Palacios,5309
8717,Taleb Tawatha,5312
8718,Julian Günther-Schmidt,5313
8719,Victor Osimhen,5322
8720,Bernard Tekpetey,5323
8721,Justin Möbius,5324
8722,Ba-Muaka Simakala,5326
8723,Dzenis Burnic,5330
8724,Victor Obinna,5332
8725,Roman Bezjak,5333
8726,Hendrik Hansen,5343
8727,Mounir Bouziane,5345
8728,Jonas Meffert,5346
8729,Jonas Föhrenbach,5347
8730,Thanos Petsos,5350
8731,Niklas Schmidt,5352
8732,Josip Brekalo,5353
8733,Lukas Klostermann,5358
8734,Weston McKennie,5360
8735,Silas Zehnder,5364
8736,Massimo Bruno,5365
8741,Niclas Füllkrug,6098
8757,Jean-Kevin Augustin,3299
8762,Lucas Alario,6338
8771,Simon Terodde,6090
8781,Corentin Tolisso,3603
8796,Chadrac Akolo,6089
8797,Ihlas Bebou,6271
8809,Ishak Belfodil,3834
8812,Emil Berggreen,6408
8834,Amine Harit,5717
8866,Marko Pjaca,1577
8872,Anastasios Donis,3962
8873,Abdou Diallo,4804
8880,Dennis Geiger,6081
8881,Sergio Córdova,6096
8882,Tim Kleindienst,6142
8883,Denis Zakaria,6147
8885,Jann-Fiete Arp,6348
8887,Bote Baku,6708
8937,Bartosz Kapustka,1786
8945,Vincent Koziello,3307
8946,Benjamin Pavard,3363
8965,Simon Falette,5673
8966,Ludwig Augustinsson,6083
8967,Takuma Asano,6087
8968,Berkay Özcan,6092
8969,Felix Uduokhai,6100
8970,Dan-Axel Zagadou,6103
8971,Panagiotis Retsos,6316
8972,Jadon Sancho,6345
8973,Robin Hack,6351
8974,Marco Richter,6357
8975,Niklas Dorsch,6411
8976,Lucas Höler,6475
8977,Milot Rashica,6523
9004,Philipp Tschauner,107
9075,Robin Zentner,449
9079,Jonathan de Guzmán,1350
9080,Carlos Salcedo,1417
9082,Nigel de Jong,1948
9086,Philipp Lienhart,2611
9101,Gelson Fernandes,3224
9134,Rafal Gikiewicz,5293
9138,Gian-Luca Itter,5300
9139,Vincent Sierro,5311
9141,Pal Dardai,5317
9142,Birk Risa,5321
9145,Florian Müller,5328
9146,Stefan Posch,5329
9148,Marco Friedl,5340
9149,Jacob Bruun Larsen,5355
9151,Jiri Pavlenka,6082
9152,Johannes Eggestein,6084
9153,Marcin Kaminski,6085
9154,Ailton,6086
9155,Orel Mangala,6088
9156,Ebenezer Ofori,6091
9157,Rick van Drongelen,6094
9158,Julian Pollersbeck,6095
9159,Florian Hübner,6097
9160,Sebastian Maier,6099
9161,Kaylen Hinds,6101
9162,Landry Dimata,6102
9163,Konrad Laimer,6109
9164,Yvon Mvogo,6110
9166,Daichi Kamada,6145
9167,Michaël Cuisance,6148
9168,William,6229
9169,Julio Villalba,6270
9170,Yoric Ravet,6272
9171,Santiago Ascacibar,6289
9172,Törles Knöll,6298
9173,Ryan Kent,6317
9174,Tatsuya Ito,6323
9175,Ibrahima Konaté,6326
9176,Kevin Akpoguma,6327
9177,Tim Handwerker,6353
9178,Kwasi Okyere Wriedt,6356
9179,Anto Grgic,6386
9180,Caleb Stanko,6392
9181,Timo Hübers,6403
9182,Yann Bisseck,6414
9183,Nikolas Nartey,6415
9184,Anas Ouahim,6416
9185,Elvis Rexhbecaj,6445
9186,Marcel Benger,6446
9187,Ole Käuper,6448
9188,Chris Führich,6449
9189,Filip Kusic,6450
9190,Robert Zulj,6474
9191,Mohamed Dräger,6476
9192,Florian Mayer,6483
9193,Renato Steffen,6484
9194,Manuel Akanji,6490
9195,Josip Elez,6505
9196,Mandela Egbo,6508
9197,Cedric Teuchert,6522
9198,Stephan Ambrosius,6540
9199,Kilian Jakob,6568
9200,Paul Jäckel,6595
9201,Simon Asta,6597
9202,Joshua Vagnoman,6626
9203,Linton Maina,6638
9204,Meritan Shabani,6642
9206,Marijan Cavar,6698
9207,Lars Lukas Mai,6699
9208,Franck Evina,6710
9215,Wout Weghorst,7052
9221,Jean-Philippe Mateta,5735
9222,Alassane Pléa,3310
9232,Benito Raman,7059
9249,Rouwen Hennings,7060
9258,Hendrik Weydandt,7046
9281,Axel Witsel,3059
9290,Dawid Kownacki,6190
9294,Hanno Behrens,7035
9295,Mikael Ishak,7038
9296,Jean-Paul Boëtius,7107
9316,Jérôme Roussillon,3339
9324,Eduard Löwen,7043
9325,Kevin Möhwald,7044
9326,Gonçalo Paciência,7051
9327,Steven Skrzybski,7054
9328,Florian Neuhaus,7065
9330,Oliver Fink,7255
9331,Ozan Kabak,7376
9357,Roland Sallai,1277
9371,Joshua Brenet,7026
9372,Georg Margreitter,7031
9373,Nicolás González,7074
9374,Matheus Cunha,7080
9375,Javairo Dilrosun,7122
9376,Florent Muslija,7164
9377,Adam Zrelák,7242
9378,Joshua Sargent,7295
9379,Ahmed Kutucu,7309
9431,Felix Götze,5305
9433,Haji Wright,5361
9434,Nordi Mukiele,5659
9436,Moussa Niakhate,5989
9444,Lukas Mühl,7032
9445,Alexander Fuchs,7036
9446,Yuya Kubo,7039
9447,Evan Ndicka,7049
9448,Jean Zimmer,7057
9449,Kevin Stöger,7058
9450,Virgil Misidjan,7154
9451,Michael Lang,7180
9452,Alphonso Davies,7345
9453,Amadou Haidara,7501
9560,Almamy Touré,3431
9561,Isaac Thelin,3712
9566,Marcel Sobottka,4302
9586,Gregor Kobel,5288
9597,Hamza Mendyl,5728
9612,Samuel Sahin-Radlinger,6402
9614,Chima Sean Okoroji,6510
9616,Louis Beyer,6557
9619,Patrick Kammerbauer,6667
9620,Justin Hoogma,6678
9622,Kasim Nuhu,7024
9623,David Otto,7025
9624,Dennis Jastrzembski,7028
9625,Pascal Köpke,7029
9626,Fabian Bredlow,7030
9627,Tim Leibold,7033
9628,Ondrej Petrák,7034
9629,Edgar Salli,7037
9630,Patrick Erras,7040
9631,Lukas Jäger,7041
9632,Timothy Tillman,7042
9633,Luca Plogmann,7045
9634,Mark Flekken,7047
9635,Frederik Rönnow,7048
9637,Pavao Pervan,7053
9638,Michael Rensing,7055
9639,Niko Gießelmann,7056
9640,Davor Lovren,7061
9641,Robin Bormuth,7062
9642,Paulinho,7067
9643,Pierre Kunde,7073
9644,Borna Sosa,7075
9645,Marcelo Saracchi,7079
9646,Enrico Valentini,7104
9647,Kevin Goden,7105
9648,Philipp Mwene,7106
9649,Jonathan Burkardt,7108
9650,Leandro Barreiro Martins,7109
9651,Ahmet Gürleyen,7138
9652,Adam Bodzek,7140
9653,Derrick Luckassen,7163
9654,Hans Nunoo Sarpei,7179
9655,Issah Abass,7181
9656,Fredrik Jensen,7197
9657,Ewerton,7213
9658,Simon Rhein,7214
9660,John Yeboah,7234
9661,Antonis Aidonis,7256
9662,Leon Dajaku,7266
9663,Woo-Yeong Jeong,7267
9664,Benjamin Hadzic,7319
9665,Jozo Stanic,7346
9666,Tyler Adams,7352
9667,Rabbi Matondo,7394
9668,Keven Schlotterbeck,7401
9669,Christoph Baumgartner,7422
9670,Alfons Amade,7436
9671,Nico Schlotterbeck,7485
9672,Nassim Boujellab,7522
9673,Sebastian Soto,7531
9674,Jonas Carls,7532
9675,George Timotheou,7533
9676,Christoph Daferner,7567
9685,Erling Haaland,8260
9690,Sebastian Andersson,7880
9694,Patrik Schick,1236
9696,Marcus Thuram,5992
9718,Marius Bülter,7879
9726,Sebastiaan Bornauw,7791
9727,Ruben Vargas,7810
9733,Christopher Nkunku,3300
9734,Ramy Bensebaini,3349
9741,Moussa Diaby,6556
9743,Sven Michel,7799
9744,Streli Mamba,7800
9746,Marcus Ingvartsen,7883
9747,Sargis Adamyan,7900
9769,Krzysztof Piatek,7090
9773,Robert Skov,7867
9774,Joshua Zirkzee,8044
9798,Dominick Drexler,7789
9799,Ben Zolinski,7802
9800,Dani Olmo,8292
9826,Kwon Chang-Hoon,5625
9833,Joao Victor,7784
9834,Kai Pröger,7795
9835,Klaus Gjasula,7796
9836,Cauly Oliveira Souza,7801
9837,Jeremiah St. Juste,7813
9838,Sebastian Polter,7881
9839,Sebastian Schonlau,8078
9840,Ismail Jakobs,8146
9841,Marin Pongracic,8303
9877,Ellyes Skhiri,3347
9906,Xaver Schlager,7783
9907,Kingsley Ehizibue,7785
9908,Rafael Czichos,7786
9909,Jamilu Collins,7794
9910,Sebastian Vasiliadis,7797
9911,Christopher Antwi-Adjei,7798
9912,Taiwo Awoniyi,7814
9913,Stefan Lainer,7831
9914,Robert Andrich,7877
9915,Suleiman Abdullahi,7878
9916,Louis Schaub,7897
9917,Lucas Ribeiro,7986
9918,Michael Parensen,7996
9919,Iago,8065
9920,Florian Wirtz,8397
9977,Thomas Pledl,363
10004,Marlon Ritter,2702
10008,Babacar Gueye,3443
10009,Ronael Pierre Gabriel,3517
10010,Mamadou Doucouré,3715
10016,Grischa Prömel,4340
10017,Leopold Zingerle,4358
10018,Lewis Baker,4510
10057,Tomas Koubek,6292
10059,Moritz Nicolas,6321
10066,Dennis Smarsch,6513
10083,Valon Berisha,7178
10088,Torben Müsel,7318
10089,Benjamin Goller,7325
10093,Leonardo Balerdi,7486
10096,Brandon Borrello,7569
10097,Sarpreet Singh,7777
10098,Birger Verstraete,7787
10099,Kingsley Schindler,7788
10100,Darko Churlinov,7790
10101,Lasse Sobiech,7792
10102,Matthias Bader,7793
10103,Laurent Jans,7804
10104,Khiry Shelton,7805
10105,Luca Kilian,7807
10106,Marek Suchy,7808
10107,Mads Pedersen,7809
10108,Lino Tempelmann,7811
10109,Niclas Thiede,7812
10110,Christian Groß,7815
10111,Zack Steffen,7817
10112,Florian Kastenmeier,7818
10113,Kelvin Ofori,7819
10114,Keanan Bennetts,7832
10115,Münir Mercan,7833
10116,Dejan Joveljic,7866
10117,Diadie Samassékou,7868
10118,Philipp Pentke,7869
10119,Christopher Trimmel,7875
10120,Christopher Lenz,7876
10121,Sheraldo Becker,7882
10122,Ken Reichel,7884
10123,Joshua Mees,7885
10124,Daley Sinkgraven,7899
10125,Markus Schubert,7903
10126,Daishawn Redan,7918
10127,Akaki Gogia,7995
10128,Julian Ryerson,7997
10129,Luc Ihorst,8048
10130,Nana Ampomah,8053
10131,Mateu Morey,8070
10132,Noah Katterbach,8083
10133,Tom Krauß,8092
10134,Tobias Raschl,8114
10135,Nick Woltemade,8117
10136,Maximilian Beier,8137
10137,Timo Becker,8148
10138,Hannes Wolf,8171
10139,Giovanni Reyna,8191
10140,Melayro Bogarde,8192
10141,Jan Thielmann,8205
10142,Yannik Keitel,8206
10143,Oliver Batista Meier,8207
10144,Paulo Otávio,8213
10145,Samúel Kári Fridjónsson,8274
10146,Toni Leistner,8299
10147,Antony Evans,8301
10148,Edmond Tapsoba,8317
10149,Exequiel Palacios,8325
10150,Mamoudou Karamoko,8335
10151,Luca Horn,8337
10152,Lazar Samardzic,8341
10153,Malick Thiaw,8378
10154,Omar Marmoush,8393
10155,Ilay Elmkies,8394
10156,Jessic Ngankam,8396
10157,Jan-Luca Rumpf,8403
10158,Can Bozdogan,8406
10159,Tim Lemperle,8407
10160,Jamal Musiala,8418
10161,Jonas Hofmann,8421
10162,Chris Richards,8430
10163,Dennis Borkowski,8502
10172,Silas Wamangituka,8807
10178,Sasa Kalajdzic,8812
10244,Ritsu Doan,8791
10245,Fabian Klos,8792
10246,Tanguy Coulibaly,8813
10289,Justin Kluivert,6963
10307,Manuel Prietl,8789
10308,Cebio Soukou,8790
10309,Mateo Klimowicz,8809
10310,Bartosz Bialek,8855
10311,Jóan Símun Edmundsson,8874
10312,Keita Endo,8951
10313,Philipp Förster,9076
10314,Youssoufa Moukoko,9133
10315,Eren Sami Dinkci,9201
10422,Bouna Sarr,3393
10425,Lucas Tousart,3743
10453,Baptiste Santamaria,5654
10455,Thomas Meunier,5680
10494,Michael Langer,7220
10495,Amin Younes,7289
10497,Amos Pieper,7320
10503,Jean-Manuel Mbom,7431
10505,Tuta,7524
10506,Guus Til,7771
10526,Nianzou Kouassi,7981
10544,Márton Dárdai,8398
10548,Stefan Ortega Moreno,8786
10549,Nathan de Medina,8787
10550,Anderson-Lenda Lucoqui,8788
10551,Fabian Kunze,8793
10552,Cédric Brunner,8794
10553,Jacob Laursen,8795
10554,Christian Gebauer,8796
10555,Nils Seufert,8797
10556,Joakim Nilsson,8799
10557,Sebastian Griesbeck,8801
10558,Robert Gumny,8803
10559,Felix Agu,8804
10560,Deyovaisio Zeefuik,8805
10561,Roberto Massimo,8806
10562,Wataru Endo,8808
10563,Hamadi Al Ghaddioui,8810
10564,Alkhaly Momo Cissé,8811
10565,Klauss,8815
10566,Jude Bellingham,8824
10567,Reinier,8825
10568,Rocco Reitz,8826
10569,Hee-Chan Hwang,8845
10570,Paul Nebel,8846
10571,Niklas Tauer,8847
10572,Maxence Lacroix,8853
10573,Ragnar Ache,8869
10574,Tolu Arokodare,8875
10575,Dimitris Limnios,8876
10576,Sava-Arangel Cestic,8877
10577,Atakan Karazor,8878
10578,Reinhold Yabo,8958
10579,Joscha Wosz,8962
10580,Omar Alderete,8986
10581,Lilian Egloff,8987
10582,Brian Behrendt,9006
10583,Ajdin Hrustic,9023
10584,Kilian Ludewig,9028
10585,Romano Schmid,9069
10586,Tim Maciejewski,9100
10587,Andreas Voglsammer,9128
10588,Matthew Hoppe,9160
10589,Jan-Luca Schuler,9161
10590,Sebastian Müller,9187
10591,Mauro Icardi,1513
10592,Luca Toni,1955
10593,Carlos Tévez,3848
10595,Jérémy Menez,2014
10597,Domenico Berardi,1612
10598,Antonio Di Natale,1888
10599,Iago Falque,1185
10600,Fabio Quagliarella,1230
10601,Paulo Dybala,1294
